	gen	id	fitness	mutation	context
813	25	13	0.46153846153846156	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the purpose of Client.py ?
Topic: Data
How do I learn to code?
Topic: Data
How can you explain what an exclusive OR operation is?
Topic: Data
Why does the chicken cross the road?
Topic: Other
Have you ever had any interesting fan encounters?
Topic: Other
How to you keep being productive when learning?
Topic: Data
Which actor would play you in a movie about your life?
Topic: Other
Is it safe to swim if you have a stomach ache?
Topic: Other
"
814	25	14	0.5769230769230769	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why did the math major fail his/her course?
Topic: Other
What are the steps to follow to convert an array into a list in python?
Topic: Data
How much wood would a woodchuck chuck if a woodchuck could chuck wood?
Topic: Other
What are some of the steps you take before you deploy a technical solution?
Topic: Data
I have a problem with python 3 and windows 7 [duplicate]
Topic: Data
What is a recommender systems?
Topic: Data
What's the biggest lie you've ever told? ( )
Topic: Other
What is the connection between a data frame and a matrix?
Topic: Data
"
815	25	15	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
what can we learn from the ant?
Topic: Other
What are the best practices of using numpy?
Topic: Data
What is the biggest country in the world in terms of area?
Topic: Other
Why do we use numpy and pandas in Python?
Topic: Data
What does the message passing programming language D do?
Topic: Data
How many years of experience do you have as a data scientist?
Topic: Data
What is the best book on data science?
Topic: Data
Why .length() is used in javascript?
Topic: Data
"
816	25	16	0.6923076923076923	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a Memcached server? This question is useless from the start, because it's not clear what this person is actually looking for. The question is too vague to answer.
Topic: Data
What is the difference between programmers and testers?
Topic: Data
What service are you trying to get when you call a telephone number?
Topic: Other
How do you make a bandage?
Topic: Other
What do you call the useless tail of a fish?
Topic: Other
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
817	25	17	0.5769230769230769	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What factors affect vitamin D levels?
Topic: Data
What are your thoughts on the current state of Data Science?
Topic: Data
What is the recursive query algorithm?
Topic: Data
What has five legs and is still a prick?
Topic: Other
In what year was the first man on the moon?
Topic: Other
What are the best practices for implementing an FFT algorithm in Python?
Topic: Data
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
818	25	18	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
What is the relationship between the R programming language and the S programming language?
Topic: Data
What is the difference between internal and external fragmentation in Java?
Topic: Data
What is the role of a JMX provider?
Topic: Data
What is word2vec?
Topic: Data
What is a good programming language to learn for machine learning?
Topic: Data
What is the difference between an observation and an example?
Topic: Data
My bedroom is so cold that I can't sleep.
Topic: Other
"
819	25	19	0.6538461538461539	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
If you expect the unexpected, what are you expecting?
Topic: Other
Why is it important to be on time?
Topic: Other
How do I read file that has ""/"" in the name?
Topic: Data
What experience do you have using the internet?
Topic: Other
"
820	25	20	0.5769230769230769	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
What should I look for when buying ice cream?
Topic: Other
How to create an aggregate table in SQL Server?
Topic: Data
What is the difference between concatenate and append in pandas?
Topic: Data
What does it take to get a PhD in machine learning?
Topic: Data
Which of the following can be used for efficient parallel processing by a cluster?
Topic: Data
What do you think of the FDA's decision to regulate food production in the United States?
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
821	25	21	0.5	3	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the purpose of Client.py ?
Topic: Data
How do I learn to code?
Topic: Data
How can you explain what an exclusive OR operation is?
Topic: Data
Why does the chicken cross the road?
Topic: Other
What is the difference between a Python list and a DataFrame in Pandas?
Topic: Data
How to you keep being productive when learning?
Topic: Data
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Suppose I want to regression model to make predictions for the next day, but I only have data from last month. How can I go about this?
Topic: Data
"
822	25	22	0.5	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the best way to access memory efficiently for large matrix operations in python?
Topic: Data
What is the last book you read?
Topic: Other
How much wood would a woodchuck chuck if a woodchuck could chuck wood?
Topic: Other
What are some of the steps you take before you deploy a technical solution?
Topic: Data
I have a problem with python 3 and windows 7 [duplicate]
Topic: Data
What is a recommender systems?
Topic: Data
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
What did the Confederate soldier say after he got shot in the butt?
Topic: Other
"
823	25	23	0.5384615384615384	3	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is an example of data that is neither structured nor unstructured?
Topic: Data
What are the best practices of using numpy?
Topic: Data
What is the biggest country in the world in terms of area?
Topic: Other
Why do we use numpy and pandas in Python?
Topic: Data
If a tree falls in the woods and no one hears it, did it make a sound?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
How to submit code snippet in Dr. Dobbs Journal?
Topic: Data
Suppose I want to regression model to make predictions for the next day, but I only have data from last month. How can I go about this?
Topic: Data
"
824	25	24	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you call a small brown bird with a yellow bill?
Topic: Other
What is the next line of the chorus in Bingo?
Topic: Other
What is lxml?
Topic: Data
How can I do this in a way that the data comes out as strings instead of integers?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
What is the equation for the plot of a sine wave?
Topic: Data
"
825	25	25	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How can we solve the energy crisis in America?
Topic: Other
What is the difference between read() and readline() functions in Python?
Topic: Data
What is the difference between bias and variance?
Topic: Data
What is the difference between an array and a list?
Topic: Data
What is the difference between a keyboard and a piano?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What was the most awkward thing that happened to you on the first day of school?
Topic: Other
How can I make a newline in the stdin stream?
Topic: Data
"
826	25	26	0.8461538461538461	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How do you validate your model?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
827	25	27	0.7692307692307693	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you mean by ""Data Scientist""?
Topic: Data
What's the difference between a statistician and a data scientist?
Topic: Data
What was your biggest mistake as a developer?
Topic: Data
What advice would you give to someone trying to learn machine learning and not sure where to start?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
828	25	28	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is lxml?
Topic: Data
How do I convert a string to a date?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What do you call a man with a rubber toe?
Topic: Other
What the fuck are you talking about?
Topic: Other
"
829	25	29	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is an example of data that is neither structured nor unstructured?
Topic: Data
What do you mean by memoization? What use cases are appropriate for memoization?
Topic: Data
What are the common uses of lambda functions?
Topic: Data
What is the difference between an interpolation and an expression?
Topic: Data
If a tree falls in the woods and no one hears it, did it make a sound?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
Which actor would play you in a movie about your life?
Topic: Other
Is it safe to swim if you have a stomach ache?
Topic: Other
"
830	25	30	0.5769230769230769	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why did the math major fail his/her course?
Topic: Other
What are the steps to follow to convert an array into a list in python?
Topic: Data
What do you think about the current political situation?
Topic: Other
What is the difference between the various measures of central tendency?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What's the biggest lie you've ever told? ( )
Topic: Other
What is the connection between a data frame and a matrix?
Topic: Data
"
831	25	31	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
what can we learn from the ant?
Topic: Other
Why does everyone like to wander?
Topic: Other
Did you get accepted into West Point?
Topic: Other
How can more birds be killed each year in the US than there are people?
Topic: Other
What does the message passing programming language D do?
Topic: Data
How many years of experience do you have as a data scientist?
Topic: Data
What is the best book on data science?
Topic: Data
Why .length() is used in javascript?
Topic: Data
"
832	26	0	0.7692307692307693	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What factors affect vitamin D levels?
Topic: Data
What are your thoughts on the current state of Data Science?
Topic: Data
What is the recursive query algorithm?
Topic: Data
What has five legs and is still a prick?
Topic: Other
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
833	26	1	0.6538461538461539	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
If you expect the unexpected, what are you expecting?
Topic: Other
Why is it important to be on time?
Topic: Other
How do I read file that has ""/"" in the name?
Topic: Data
What experience do you have using the internet?
Topic: Other
"
834	26	2	0.8461538461538461	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
835	26	3	0.7307692307692307	2	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is an example of data that is neither structured nor unstructured?
Topic: Data
What do you mean by memoization? What use cases are appropriate for memoization?
Topic: Data
What are the common uses of lambda functions?
Topic: Data
What is the difference between an interpolation and an expression?
Topic: Data
If a tree falls in the woods and no one hears it, did it make a sound?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Suppose I want to regression model to make predictions for the next day, but I only have data from last month. How can I go about this?
Topic: Data
"
836	26	4	0.8461538461538461	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
837	26	5	0.7692307692307693	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you mean by ""Data Scientist""?
Topic: Data
What's the difference between a statistician and a data scientist?
Topic: Data
What was your biggest mistake as a developer?
Topic: Data
What advice would you give to someone trying to learn machine learning and not sure where to start?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
838	26	6	0.8461538461538461	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How do you validate your model?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
839	26	7	0.6923076923076923	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a Memcached server? This question is useless from the start, because it's not clear what this person is actually looking for. The question is too vague to answer.
Topic: Data
What is the difference between programmers and testers?
Topic: Data
What service are you trying to get when you call a telephone number?
Topic: Other
How do you make a bandage?
Topic: Other
What do you call the useless tail of a fish?
Topic: Other
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
840	26	8	0.4230769230769231	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is in the center of the Earth?
Topic: Other
What can I do to help the homeless?
Topic: Other
Are you a black belt?
Topic: Other
What is the biggest number in the world?
Topic: Other
What is the Oracle virtual machine?
Topic: Data
You pretend to be somebody you're not. Why is it so hard for you to just be yourself?
Topic: Other
How to use scikit-learn for dimensionality reduction?
Topic: Data
What is the list of open source project for data analytics?
Topic: Data
"
841	26	9	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What are the differences between these two?
Topic: Data
What makes the world a more colorful place?
Topic: Other
Are there any other questions that you ask?
Topic: Other
How much does it cost to live in Canada?
Topic: Other
How to optimize a model using Scikit-learn in Python?
Topic: Data
What is a man's idea of honesty?
Topic: Other
Who is the next female singer on your list?
Topic: Other
What is the best way to tackle my test tomorrow?
Topic: Other
"
842	26	10	0.4230769230769231	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the best way to get out of a pool?
Topic: Other
What is the difference between a genetic algorithm and an evolutionary algorithm?
Topic: Data
Why do I need to use Spark?
Topic: Data
What would you do if you were stuck in a mall overnight?
Topic: Other
What is the multicollinearity in an ordinary least squares regression?
Topic: Data
What is the probability of an event occurring given that it has not happened previously?
Topic: Data
What is the difference between Apache Hive, Oozie and Pig?
Topic: Data
How to find the longest common subsequence of two strings?
Topic: Data
"
843	26	11	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How do we combine data from multiple sources?
Topic: Data
What are your thoughts on people who believe in ghosts, aliens and other alternate realities?
Topic: Other
What is the last word of this sequence:
Topic: Other
What will be the future of technology?
Topic: Data
What are the best books on Python?
Topic: Data
What are the different types of sorting algorithms?
Topic: Data
What is the difference between a class and an instance?
Topic: Data
How to increase performance by using parallelism?
Topic: Data
"
844	26	12	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the difference between a class and a type?
Topic: Data
In C++, can a function return the address of a local variable?
Topic: Data
What do you think of the world?
Topic: Other
What is a variable?
Topic: Data
Why is block-sparse recovery used in compressive sensing?
Topic: Data
Do you think @Steven_McQueen is going to play as hard if he's the one who wins HoH? It's like Michael Jordan when he was on the Wizards.
Topic: Other
What do we do when a neural network has too many weights to be stored in memory?
Topic: Data
Why can't I install R packages (e.g., h2o) from inside RStudio?
Topic: Data
"
845	26	13	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Explain the difference between multiple inheritance and diamond problem in OOP.
Topic: Data
What is the worst movie you have ever seen?
Topic: Other
What is the difference between a psychopath and a narcissist?
Topic: Other
If you could do it all over again, would you?
Topic: Other
What makes a person successful?
Topic: Other
What does ""FED"" stand for?
Topic: Other
What is the difference between a neural network and a deep learning system?
Topic: Data
What are these pictures?
Topic: Data
"
846	26	14	0.5769230769230769	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Did you see my uncle?
Topic: Other
What are the best books to learn data science?
Topic: Data
When is a door not a door?
Topic: Other
What do you think of Data Science?
Topic: Data
What is the most common surname in China?
Topic: Other
How to use the global interpreter lock (GIL) with python?
Topic: Data
What are the best ways to learn data science?
Topic: Data
How can I improve my data science skills?
Topic: Data
"
847	26	15	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
er hope u die?
Topic: Other
What is the meaning of life?
Topic: Other
I'm making a game, how can I make it so you can move the character left or right?
Topic: Data
Is there a way to prevent the following line of code from ever executing?
Topic: Data
What is the Python debugger?
Topic: Data
How to cite a conference paper with arXiv?
Topic: Data
What is the best way to approach an analytics problem?
Topic: Data
What is the least common star date in your classroom?
Topic: Other
"
848	26	16	0.5	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
What factors affect vitamin D levels?
Topic: Data
What are your thoughts on the current state of Data Science?
Topic: Data
What is the recursive query algorithm?
Topic: Data
What has five legs and is still a prick?
Topic: Other
In what year was the first man on the moon?
Topic: Other
You pretend to be somebody you're not. Why is it so hard for you to just be yourself?
Topic: Other
how many database systems are there?
Topic: Data
What is the list of open source project for data analytics?
Topic: Data
"
849	26	17	0.4230769230769231	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
What makes the world a more colorful place?
Topic: Other
Are there any other questions that you ask?
Topic: Other
When would I use the elif keyword in Python?
Topic: Data
If you expect the unexpected, what are you expecting?
Topic: Other
Why is it important to be on time?
Topic: Other
What is the difference between 'get' and 'put'?
Topic: Data
What experience do you have using the internet?
Topic: Other
"
850	26	18	0.5769230769230769	2	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
What is the multicollinearity in an ordinary least squares regression?
Topic: Data
What is the best way to start learning a programming language?
Topic: Data
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
What are the tools used in data science?
Topic: Data
"
851	26	19	0.5384615384615384	3	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is an example of data that is neither structured nor unstructured?
Topic: Data
What do you mean by memoization? What use cases are appropriate for memoization?
Topic: Data
What are the common uses of lambda functions?
Topic: Data
What will be the future of technology?
Topic: Data
What are the best books on Python?
Topic: Data
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
What was your best moment in the game?
Topic: Other
"
852	26	20	0.7692307692307693	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
In C++, can a function return the address of a local variable?
Topic: Data
What do you think of the world?
Topic: Other
What is a variable?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
853	26	21	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Explain the difference between multiple inheritance and diamond problem in OOP.
Topic: Data
What is the worst movie you have ever seen?
Topic: Other
What is the difference between a psychopath and a narcissist?
Topic: Other
If you could do it all over again, would you?
Topic: Other
What makes a person successful?
Topic: Other
What does ""FED"" stand for?
Topic: Other
What is the difference between a neural network and a deep learning system?
Topic: Data
What are these pictures?
Topic: Data
"
854	26	22	0.6153846153846154	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How do you validate your model?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
What is the most common surname in China?
Topic: Other
How to use the global interpreter lock (GIL) with python?
Topic: Data
What are the best ways to learn data science?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
855	26	23	0.5769230769230769	2	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you mean by the ""abstraction principle"" in programming?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
I'm making a game, how can I make it so you can move the character left or right?
Topic: Data
Is there a way to prevent the following line of code from ever executing?
Topic: Data
What is the Python debugger?
Topic: Data
How can you tell if an elephant has been screwing in your flowerbed?
Topic: Other
What is the best way to approach an analytics problem?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
856	26	24	0.6923076923076923	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is in the center of the Earth?
Topic: Other
What can I do to help the homeless?
Topic: Other
Are you a black belt?
Topic: Other
What is the biggest number in the world?
Topic: Other
What is the Oracle virtual machine?
Topic: Data
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
857	26	25	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What are the differences between these two?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
How much does it cost to live in Canada?
Topic: Other
How to optimize a model using Scikit-learn in Python?
Topic: Data
What is a man's idea of honesty?
Topic: Other
Who is the next female singer on your list?
Topic: Other
What is the best way to tackle my test tomorrow?
Topic: Other
"
858	26	26	0.5769230769230769	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the best way to get out of a pool?
Topic: Other
What is the difference between a genetic algorithm and an evolutionary algorithm?
Topic: Data
Why do I need to use Spark?
Topic: Data
What would you do if you were stuck in a mall overnight?
Topic: Other
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the difference between Apache Hive, Oozie and Pig?
Topic: Data
How to find the longest common subsequence of two strings?
Topic: Data
"
859	26	27	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How do we combine data from multiple sources?
Topic: Data
What are your thoughts on people who believe in ghosts, aliens and other alternate realities?
Topic: Other
What is the last word of this sequence:
Topic: Other
What is the difference between an interpolation and an expression?
Topic: Data
If a tree falls in the woods and no one hears it, did it make a sound?
Topic: Other
What are the different types of sorting algorithms?
Topic: Data
What is the difference between a class and an instance?
Topic: Data
How to increase performance by using parallelism?
Topic: Data
"
860	26	28	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the difference between a class and a type?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
Why is block-sparse recovery used in compressive sensing?
Topic: Data
Do you think @Steven_McQueen is going to play as hard if he's the one who wins HoH? It's like Michael Jordan when he was on the Wizards.
Topic: Other
What do we do when a neural network has too many weights to be stored in memory?
Topic: Data
Why can't I install R packages (e.g., h2o) from inside RStudio?
Topic: Data
"
861	26	29	0.7692307692307693	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you mean by ""Data Scientist""?
Topic: Data
What's the difference between a statistician and a data scientist?
Topic: Data
What was your biggest mistake as a developer?
Topic: Data
What advice would you give to someone trying to learn machine learning and not sure where to start?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
862	26	30	0.6153846153846154	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Did you see my uncle?
Topic: Other
What are the best books to learn data science?
Topic: Data
When is a door not a door?
Topic: Other
What do you think of Data Science?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
How can I improve my data science skills?
Topic: Data
"
863	26	31	0.4230769230769231	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
er hope u die?
Topic: Other
What is the meaning of life?
Topic: Other
What is a Memcached server? This question is useless from the start, because it's not clear what this person is actually looking for. The question is too vague to answer.
Topic: Data
What is the difference between programmers and testers?
Topic: Data
What service are you trying to get when you call a telephone number?
Topic: Other
How do you make a bandage?
Topic: Other
What do you call the useless tail of a fish?
Topic: Other
What is the least common star date in your classroom?
Topic: Other
"
864	27	0	0.7307692307692307	2	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is an example of data that is neither structured nor unstructured?
Topic: Data
What do you mean by memoization? What use cases are appropriate for memoization?
Topic: Data
What are the common uses of lambda functions?
Topic: Data
What is the difference between an interpolation and an expression?
Topic: Data
If a tree falls in the woods and no one hears it, did it make a sound?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Suppose I want to regression model to make predictions for the next day, but I only have data from last month. How can I go about this?
Topic: Data
"
